candidate_index,attempt_number,event_id,cycle_id,token,asset_key,quoted_profit_usd,starting_amount_usd,priority_fee_usd,total_network_fee_usd,slippage_bps,adverse_move_bps,execution_penalty_usd,missed,confirmed,realized_profit_usd
1,194,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,SYMBOL:BOLT,0.025919000000000025,0.9999999999999999,0.0024296118252134487,0.0029296118252134487,0.7623132108923097,7.173146697698072,0.000793545990859038,True,False,0.0
1,195,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,SYMBOL:BOLT,0.025919000000000025,0.9999999999999999,0.004846816299910316,0.005346816299910316,7.976206024046279,3.668715357490777,0.0011644921381537055,False,True,0.019407691561936002
1,196,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,SYMBOL:BOLT,0.025919000000000025,0.9999999999999999,0.0033399332389515593,0.0038399332389515593,3.636219894334585,4.242845740082589,0.0007879065634417173,False,True,0.021291160197606747
1,197,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,SYMBOL:BOLT,0.025919000000000025,0.9999999999999999,0.001030041612513072,0.001530041612513072,2.7793754986256385,7.822594676092508,0.0010601970174718145,False,True,0.02332876137001514
1,198,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,SYMBOL:BOLT,0.025919000000000025,0.9999999999999999,0.0038797311830736495,0.0043797311830736495,6.802619316515008,0.9537936239035283,0.0007756412940418536,False,True,0.02076362752288452
1,199,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,SYMBOL:BOLT,0.025919000000000025,0.9999999999999999,0.004831668239479142,0.005331668239479143,1.6324550635907065,1.1369216871458898,0.00027693767507365957,False,True,0.020310394085447225
1,200,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,SYMBOL:BOLT,0.025919000000000025,0.9999999999999999,0.0026391542787436387,0.0031391542787436388,14.495150678768637,8.567955656842878,0.0023063106335611512,False,True,0.020473535087695238
1,201,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,SYMBOL:BOLT,0.025919000000000025,0.9999999999999999,0.0026373498237744816,0.0031373498237744816,10.447408222755389,5.557446894396864,0.001600485511715225,False,True,0.02118116466451032
1,202,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,SYMBOL:BOLT,0.025919000000000025,0.9999999999999999,0.00307369756405768,0.00357369756405768,0.9185489862579871,3.971762087390455,0.000489031107364844,False,True,0.021856271328577502
1,203,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,SYMBOL:BOLT,0.025919000000000025,0.9999999999999999,0.004091268067232147,0.004591268067232148,5.833997279675646,1.3874026186075983,0.0007221399898283245,False,True,0.020605591942939556
1,204,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,SYMBOL:BOLT,0.025919000000000025,0.9999999999999999,0.003343456821652299,0.003843456821652299,0.1978624054421907,0.4185034337162419,6.163658391584324e-05,False,True,0.022013906594431882
1,205,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,SYMBOL:BOLT,0.025919000000000025,0.9999999999999999,0.003584015199124501,0.0040840151991245015,14.395819405838592,9.139514063809616,0.0023535333469648203,False,True,0.019481451453910704
1,206,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,SYMBOL:BOLT,0.025919000000000025,0.9999999999999999,0.0024757017725705616,0.0029757017725705616,5.154098089302994,1.6560053634259952,0.0006810103452728988,False,True,0.022262287882156565
1,207,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,SYMBOL:BOLT,0.025919000000000025,0.9999999999999999,0.002291064636935007,0.002791064636935007,4.112399492853246,1.0710706208881393,0.0005183470113741385,False,True,0.022609588351690878
1,208,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,SYMBOL:BOLT,0.025919000000000025,0.9999999999999999,0.0014241014672880263,0.0019241014672880263,1.8092245101456799,8.105697275507127,0.0009914921785652807,False,True,0.02300340635414672
1,209,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,SYMBOL:BOLT,0.025919000000000025,0.9999999999999999,0.0046911888356095215,0.005191188835609522,13.202117904065457,0.37367240423675896,0.0013575790308302214,False,True,0.019370232133560282
1,210,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,SYMBOL:BOLT,0.025919000000000025,0.9999999999999999,0.0011478915734533662,0.0016478915734533662,9.411932796106166,3.3652046572881886,0.0012777137453394353,False,True,0.022993394681207223
1,211,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,SYMBOL:BOLT,0.025919000000000025,0.9999999999999999,0.0030956927121725047,0.0035956927121725047,12.553669167679844,4.6450165621276565,0.0017198685729807497,False,True,0.02060343871484677
1,212,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,SYMBOL:BOLT,0.025919000000000025,0.9999999999999999,0.0027196096208617782,0.0032196096208617782,0.9947330264102083,1.0443651083052552,0.00020390981347154634,False,True,0.022495480565666703
1,213,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,SYMBOL:BOLT,0.025919000000000025,0.9999999999999999,0.0049696303963618176,0.005469630396361818,14.241819711689617,3.9152779238710123,0.0018157097635560625,False,True,0.018633659840082147
1,214,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,SYMBOL:BOLT,0.025919000000000025,0.9999999999999999,0.0038309702749441763,0.004330970274944177,7.392487910129662,3.6150595028716035,0.0011007547413001263,False,True,0.020487274983755722
1,215,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,SYMBOL:BOLT,0.025919000000000025,0.9999999999999999,0.0006187536548956791,0.001118753654895679,4.11502345925252,6.267146894853041,0.001038217035410556,False,True,0.02376202930969379
