run_id,execution_index,attempt_id,event_id,cycle_id,token,profit_usd,capital_usd,peak_capital_usd,drawdown_percent
e1bcfb7b-6cf2-4a73-8aae-6a4786a94534,39,e1bcfb7b-6cf2-4a73-8aae-6a4786a94534:1:40,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,0.01964908963857695,1000.8378818921102,1000.8378818921102,0.0
e1bcfb7b-6cf2-4a73-8aae-6a4786a94534,40,e1bcfb7b-6cf2-4a73-8aae-6a4786a94534:1:41,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,0.024638353050674845,1000.8625202451609,1000.8625202451609,0.0
e1bcfb7b-6cf2-4a73-8aae-6a4786a94534,41,e1bcfb7b-6cf2-4a73-8aae-6a4786a94534:1:42,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,0.01983828972316291,1000.882358534884,1000.882358534884,0.0
e1bcfb7b-6cf2-4a73-8aae-6a4786a94534,42,e1bcfb7b-6cf2-4a73-8aae-6a4786a94534:1:43,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,0.021630375043150425,1000.9039889099272,1000.9039889099272,0.0
e1bcfb7b-6cf2-4a73-8aae-6a4786a94534,43,e1bcfb7b-6cf2-4a73-8aae-6a4786a94534:1:44,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,0.024166480847405143,1000.9281553907746,1000.9281553907746,0.0
e1bcfb7b-6cf2-4a73-8aae-6a4786a94534,44,e1bcfb7b-6cf2-4a73-8aae-6a4786a94534:1:45,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,0.020193617021834767,1000.9483490077964,1000.9483490077964,0.0
e1bcfb7b-6cf2-4a73-8aae-6a4786a94534,45,e1bcfb7b-6cf2-4a73-8aae-6a4786a94534:1:46,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,0.02248402449716304,1000.9708330322936,1000.9708330322936,0.0
e1bcfb7b-6cf2-4a73-8aae-6a4786a94534,46,e1bcfb7b-6cf2-4a73-8aae-6a4786a94534:1:47,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,0.02355002183490135,1000.9943830541285,1000.9943830541285,0.0
e1bcfb7b-6cf2-4a73-8aae-6a4786a94534,47,e1bcfb7b-6cf2-4a73-8aae-6a4786a94534:1:48,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,0.02040597911269522,1001.0147890332413,1001.0147890332413,0.0
e1bcfb7b-6cf2-4a73-8aae-6a4786a94534,48,e1bcfb7b-6cf2-4a73-8aae-6a4786a94534:1:49,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,0.02220128019051826,1001.0369903134318,1001.0369903134318,0.0
e1bcfb7b-6cf2-4a73-8aae-6a4786a94534,49,e1bcfb7b-6cf2-4a73-8aae-6a4786a94534:1:50,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,0.021606840432395205,1001.0585971538642,1001.0585971538642,0.0
e1bcfb7b-6cf2-4a73-8aae-6a4786a94534,50,e1bcfb7b-6cf2-4a73-8aae-6a4786a94534:1:51,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,0.019326130012542242,1001.0779232838768,1001.0779232838768,0.0
e1bcfb7b-6cf2-4a73-8aae-6a4786a94534,51,e1bcfb7b-6cf2-4a73-8aae-6a4786a94534:1:52,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,0.022521225845661564,1001.1004445097225,1001.1004445097225,0.0
e1bcfb7b-6cf2-4a73-8aae-6a4786a94534,52,e1bcfb7b-6cf2-4a73-8aae-6a4786a94534:1:53,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,0.020471348509393188,1001.1209158582319,1001.1209158582319,0.0
e1bcfb7b-6cf2-4a73-8aae-6a4786a94534,53,e1bcfb7b-6cf2-4a73-8aae-6a4786a94534:1:54,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,0.02111279478572621,1001.1420286530176,1001.1420286530176,0.0
e1bcfb7b-6cf2-4a73-8aae-6a4786a94534,54,e1bcfb7b-6cf2-4a73-8aae-6a4786a94534:1:55,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,0.020154564654181265,1001.1621832176718,1001.1621832176718,0.0
e1bcfb7b-6cf2-4a73-8aae-6a4786a94534,55,e1bcfb7b-6cf2-4a73-8aae-6a4786a94534:1:56,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,0.02230793280263986,1001.1844911504744,1001.1844911504744,0.0
e1bcfb7b-6cf2-4a73-8aae-6a4786a94534,56,e1bcfb7b-6cf2-4a73-8aae-6a4786a94534:1:57,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,0.023594268354633557,1001.208085418829,1001.208085418829,0.0
e1bcfb7b-6cf2-4a73-8aae-6a4786a94534,57,e1bcfb7b-6cf2-4a73-8aae-6a4786a94534:1:58,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,0.020169541547775865,1001.2282549603768,1001.2282549603768,0.0
e1bcfb7b-6cf2-4a73-8aae-6a4786a94534,58,e1bcfb7b-6cf2-4a73-8aae-6a4786a94534:1:59,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,0.02400214007298869,1001.2522571004498,1001.2522571004498,0.0
