run_id,attempt_id,trade_index,attempt_number,event_id,cycle_id,cycle_number,timestamp,token,asset_key,source_type,validation_status,rule,quoted_net_profit_usd,starting_amount_usd,source_quote_latency_ms,quote_to_build_latency_ms,transaction_build_latency_ms,rpc_submission_latency_ms,confirmation_latency_ms,total_quote_age_ms,maximum_quote_age_ms,quote_stale,base_network_fee_usd,priority_fee_usd,total_network_fee_usd,additional_slippage_bps,adverse_price_move_bps,execution_penalty_usd,confirmation_probability,missed,simulation_failed,rpc_failed,blockhash_expired,confirmed,status,failure_reason,realized_net_profit_usd,profit_degradation_usd,created_at
e1bcfb7b-6cf2-4a73-8aae-6a4786a94534,e1bcfb7b-6cf2-4a73-8aae-6a4786a94534:1:21,1,21,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,6,2026-07-30T21:42:18.000+00:00,BOLT,SYMBOL:BOLT,HISTORICAL,HISTORICAL_UNVALIDATED,BASE_FILTER_ONLY,0.025919000000000025,0.9999999999999999,0.0,77.68208843712634,32.50675205655022,235.9167789743005,1194.5586926837582,346.1056194679771,1500.0,False,0.0005,0.004467183050238658,0.004967183050238659,14.472050650118463,7.226501926767115,0.0021698552576885576,0.985,False,False,False,False,True,CONFIRMED,,0.01878196169207281,0.007137038307927217,2026-08-01T04:49:50.197+00:00
e1bcfb7b-6cf2-4a73-8aae-6a4786a94534,e1bcfb7b-6cf2-4a73-8aae-6a4786a94534:1:22,1,22,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,6,2026-07-30T21:42:18.000+00:00,BOLT,SYMBOL:BOLT,HISTORICAL,HISTORICAL_UNVALIDATED,BASE_FILTER_ONLY,0.025919000000000025,0.9999999999999999,0.0,33.422667532955195,108.96437879127498,238.32378633775747,1400.5931602401993,380.71083266198764,1500.0,False,0.0005,0.0036767784546235475,0.004176778454623548,9.276203843237935,7.359915161835247,0.001663611900507318,0.985,False,False,False,False,True,CONFIRMED,,0.020078609644869162,0.005840390355130863,2026-08-01T04:49:50.197+00:00
e1bcfb7b-6cf2-4a73-8aae-6a4786a94534,e1bcfb7b-6cf2-4a73-8aae-6a4786a94534:1:23,1,23,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,6,2026-07-30T21:42:18.000+00:00,BOLT,SYMBOL:BOLT,HISTORICAL,HISTORICAL_UNVALIDATED,BASE_FILTER_ONLY,0.025919000000000025,0.9999999999999999,0.0,69.82735670729205,71.69014702810644,229.48434195751094,1552.2492563717706,371.00184569290946,1500.0,False,0.0005,0.0014860911985415445,0.0019860911985415445,2.9852285451829745,8.498094572983524,0.0011483323118166497,0.985,False,False,False,False,True,CONFIRMED,,0.02278457648964183,0.003134423510358194,2026-08-01T04:49:50.197+00:00
e1bcfb7b-6cf2-4a73-8aae-6a4786a94534,e1bcfb7b-6cf2-4a73-8aae-6a4786a94534:1:24,1,24,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,6,2026-07-30T21:42:18.000+00:00,BOLT,SYMBOL:BOLT,HISTORICAL,HISTORICAL_UNVALIDATED,BASE_FILTER_ONLY,0.025919000000000025,0.9999999999999999,0.0,68.30666983973876,29.39618897696223,242.6281636029179,286.34151150528993,340.3310224196189,1500.0,False,0.0005,0.0018378711642682887,0.0023378711642682887,10.57455449166102,2.172161408035329,0.0012746715899696348,0.985,False,False,False,False,True,CONFIRMED,,0.022306457245762103,0.003612542754237922,2026-08-01T04:49:50.197+00:00
e1bcfb7b-6cf2-4a73-8aae-6a4786a94534,e1bcfb7b-6cf2-4a73-8aae-6a4786a94534:1:25,1,25,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,6,2026-07-30T21:42:18.000+00:00,BOLT,SYMBOL:BOLT,HISTORICAL,HISTORICAL_UNVALIDATED,BASE_FILTER_ONLY,0.025919000000000025,0.9999999999999999,0.0,25.28163718540103,91.5389772950352,231.96816311502218,1384.098855503998,348.78877759545844,1500.0,False,0.0005,0.0021708590906045523,0.0026708590906045523,14.494671560305072,1.8819903133218086,0.0016376661873626875,0.985,False,False,False,False,True,CONFIRMED,,0.021610474722032785,0.00430852527796724,2026-08-01T04:49:50.197+00:00
e1bcfb7b-6cf2-4a73-8aae-6a4786a94534,e1bcfb7b-6cf2-4a73-8aae-6a4786a94534:1:26,1,26,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,6,2026-07-30T21:42:18.000+00:00,BOLT,SYMBOL:BOLT,HISTORICAL,HISTORICAL_UNVALIDATED,BASE_FILTER_ONLY,0.025919000000000025,0.9999999999999999,0.0,23.853163986312083,49.09471944999159,240.14872412391927,1336.817163679005,313.09660756022294,1500.0,False,0.0005,0.0019086095930814992,0.002408609593081499,7.366179640116998,9.633405986231004,0.0016999585626347998,0.985,False,False,False,False,True,CONFIRMED,,0.021810431844283724,0.004108568155716301,2026-08-01T04:49:50.197+00:00
e1bcfb7b-6cf2-4a73-8aae-6a4786a94534,e1bcfb7b-6cf2-4a73-8aae-6a4786a94534:1:27,1,27,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,6,2026-07-30T21:42:18.000+00:00,BOLT,SYMBOL:BOLT,HISTORICAL,HISTORICAL_UNVALIDATED,BASE_FILTER_ONLY,0.025919000000000025,0.9999999999999999,0.0,121.73582009314056,30.027514947050676,233.08009122683077,458.3677173483507,384.843426267022,1500.0,False,0.0005,0.0005846812507510431,0.001084681250751043,5.337935463686855,6.812624593506583,0.0012150560057193436,0.985,False,False,False,False,True,CONFIRMED,,0.02361926274352964,0.002299737256470386,2026-08-01T04:49:50.197+00:00
e1bcfb7b-6cf2-4a73-8aae-6a4786a94534,e1bcfb7b-6cf2-4a73-8aae-6a4786a94534:1:28,1,28,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,6,2026-07-30T21:42:18.000+00:00,BOLT,SYMBOL:BOLT,HISTORICAL,HISTORICAL_UNVALIDATED,BASE_FILTER_ONLY,0.025919000000000025,0.9999999999999999,0.0,72.45879972048562,104.22042461526217,199.49903709014018,1932.7339666718942,376.17826142588797,1500.0,False,0.0005,0.004754064342832485,0.005254064342832486,1.8907151797595505,2.672750041829357,0.0004563465221588907,0.985,False,False,False,False,True,CONFIRMED,,0.02020858913500865,0.005710410864991376,2026-08-01T04:49:50.198+00:00
e1bcfb7b-6cf2-4a73-8aae-6a4786a94534,e1bcfb7b-6cf2-4a73-8aae-6a4786a94534:1:29,1,29,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,6,2026-07-30T21:42:18.000+00:00,BOLT,SYMBOL:BOLT,HISTORICAL,HISTORICAL_UNVALIDATED,BASE_FILTER_ONLY,0.025919000000000025,0.9999999999999999,0.0,147.26787073054646,115.83034362276217,150.44987439965533,603.160199957548,413.54808875296396,1500.0,False,0.0005,0.004935285620724964,0.005435285620724964,0.6219729450583328,5.3220223007537335,0.0005943995245812065,0.985,False,False,False,False,True,CONFIRMED,,0.019889314854693856,0.00602968514530617,2026-08-01T04:49:50.198+00:00
e1bcfb7b-6cf2-4a73-8aae-6a4786a94534,e1bcfb7b-6cf2-4a73-8aae-6a4786a94534:1:30,1,30,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,6,2026-07-30T21:42:18.000+00:00,BOLT,SYMBOL:BOLT,HISTORICAL,HISTORICAL_UNVALIDATED,BASE_FILTER_ONLY,0.025919000000000025,0.9999999999999999,0.0,138.29903264418874,38.58445451073101,58.142633164325545,1140.3282202134055,235.0261203192453,1500.0,False,0.0005,0.0028659753689161196,0.0033659753689161197,7.322663937753544,0.6306929511135329,0.0007953356888867075,0.985,False,False,False,False,True,CONFIRMED,,0.0217576889421972,0.004161311057802826,2026-08-01T04:49:50.198+00:00
