institutional_event_id,institutional_schema_version,feature_store_schema_version,source_type,source_dataset,source_schema_version,source_row_id,source_event_id,cycle_id,cycle_number,event_time,scan_time,token,token_key,mint,asset_key,buy_route,sell_route,route_pair,validation_status,research_eligible,starting_amount_usd,ending_amount_usd,gross_profit_usd,estimated_cost_usd,gross_edge_bps,total_cost_bps,slippage_bps,price_impact_bps,network_fee_usd,dex_fee_usd,slippage_cost_usd,liquidity_usd,volume_24h_usd,volume_liquidity_ratio,route_hops,dex_count,market_score,liquidity_score,volume_score,pair_score,intelligence_score,ai_priority,opportunity_probability,expected_profit_usd,combined_confidence,prediction_confidence,downside_risk,trend_score,stability_score,score_mean,score_std,score_min,score_max,score_range,quote_latency_ms,quote_age_ms,enrichment_quality_score,cycle_position,cycle_size,cycle_elapsed_seconds,scanner_speed_tokens_per_minute,source_is_historical,source_is_verified_live,validation_is_verified,validation_is_verified_with_warning,is_stale_quote,is_high_latency,is_high_price_impact,is_high_cost,is_low_liquidity,is_low_activity,prior_asset_observations,prior_asset_profitable_count,prior_asset_win_rate,prior_asset_average_net_profit_usd,prior_asset_average_net_edge_bps,prior_asset_average_cost_bps,prior_asset_average_latency_ms,prior_asset_profit_std_usd,prior_asset_best_profit_usd,prior_asset_worst_profit_usd,prior_cycle_observations,prior_cycle_profitable_count,prior_cycle_win_rate,prior_cycle_average_net_profit_usd,prior_cycle_average_net_edge_bps,prior_cycle_average_cost_bps,prior_global_observations,prior_global_profitable_count,prior_global_win_rate,prior_global_average_net_profit_usd,prior_global_average_net_edge_bps,prior_global_average_cost_bps,rolling_asset_observations,rolling_asset_profitable_count,rolling_asset_win_rate,rolling_asset_average_net_profit_usd,rolling_asset_average_net_edge_bps,rolling_asset_average_cost_bps,rolling_asset_average_latency_ms,rolling_asset_profit_std_usd,rolling_asset_best_profit_usd,rolling_asset_worst_profit_usd,rolling_global_observations,rolling_global_profitable_count,rolling_global_win_rate,rolling_global_average_net_profit_usd,rolling_global_average_net_edge_bps,rolling_global_average_cost_bps,label_quote_successful,label_eligible,label_profitable,label_outcome,label_decision,label_net_profit_usd,label_net_edge_bps
HISTORICAL:CYCLE-000008-20260731T031232000000:00000712,13B.1.0,13C.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,712,712,CYCLE-000008-20260731T031232000000,8,2026-07-31T03:12:32.000+00:00,2026-07-31T03:12:32.000+00:00,HYPE,HYPE,98sMhvDwXj1RQi5c5Mndm3vPe9cBqPrbLaufMXFNMh5g,98sMhvDwXj1RQi5c5Mndm3vPe9cBqPrbLaufMXFNMh5g,BisonFi,Raydium CLMM → GoonFi V2 → AlphaQ,BisonFi || Raydium CLMM → GoonFi V2 → AlphaQ,HISTORICAL_UNVALIDATED,False,1.0,1.0001,9.999999999998899e-05,0.002,0.9999999999998899,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.87,93.87,97.55,84.05,84.4509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,697,1,0.0014347202295552368,-0.006302736011477762,-63.027360114777615,20.0,708,1,0.0014124293785310734,-0.006231610169491525,-62.31610169491526,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,0.0,-0.011416249999999992,-114.16249999999994,20.0,True,False,False,NEGATIVE,SKIP,-0.001900000000000011,-19.00000000000011
HISTORICAL:CYCLE-000008-20260731T031232000000:00000713,13B.1.0,13C.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,713,713,CYCLE-000008-20260731T031232000000,8,2026-07-31T03:12:32.000+00:00,2026-07-31T03:12:32.000+00:00,USD1,USD1,USD1ttGY1N17NEEHLmELoaybftRBUSErhqYiQzvEmuB,USD1ttGY1N17NEEHLmELoaybftRBUSErhqYiQzvEmuB,1DEX → GoonFi V2 → Manifest,AlphaQ → Raydium CLMM → GoonFi V2,1DEX → GoonFi V2 → Manifest || AlphaQ → Raydium CLMM → GoonFi V2,HISTORICAL_UNVALIDATED,False,1.0,1.000095,9.499999999995623e-05,0.002,0.9499999999995623,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.11,96.01,93.25,84.05,83.7834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,697,1,0.0014347202295552368,-0.006302736011477762,-63.027360114777615,20.0,709,1,0.0014104372355430183,-0.006225500705218617,-62.25500705218618,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,0.0,-0.010424799999999994,-104.24799999999993,20.0,True,False,False,NEGATIVE,SKIP,-0.0019050000000000438,-19.050000000000438
HISTORICAL:CYCLE-000008-20260731T031232000000:00000714,13B.1.0,13C.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,714,714,CYCLE-000008-20260731T031232000000,8,2026-07-31T03:12:32.000+00:00,2026-07-31T03:12:32.000+00:00,SKHY,SKHY,SKHYhSjuRWHgikq8eRKbtBbpABgJSkd7ytQV14i9EQ3,SKHYhSjuRWHgikq8eRKbtBbpABgJSkd7ytQV14i9EQ3,Whirlpool,ZeroFi,Whirlpool || ZeroFi,HISTORICAL_UNVALIDATED,False,1.0,1.000076,7.599999999996498e-05,0.002,0.7599999999996498,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.54,87.12,99.08,64.72,80.4262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,697,1,0.0014347202295552368,-0.006302736011477762,-63.027360114777615,20.0,710,1,0.0014084507042253522,-0.006219415492957747,-62.194154929577465,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,0.0,-0.009430949999999997,-94.30949999999999,20.0,True,False,False,NEGATIVE,SKIP,-0.001924000000000035,-19.24000000000035
HISTORICAL:CYCLE-000008-20260731T031232000000:00000715,13B.1.0,13C.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,715,715,CYCLE-000008-20260731T031232000000,8,2026-07-31T03:12:32.000+00:00,2026-07-31T03:12:32.000+00:00,cbBTC,CBBTC,cbbtcf3aa214zXHbiAZQwf4122FBYbraNdFqgw4iMij,cbbtcf3aa214zXHbiAZQwf4122FBYbraNdFqgw4iMij,Byreal,GoonFi V2,Byreal || GoonFi V2,HISTORICAL_UNVALIDATED,False,1.0,1.000066,6.599999999989947e-05,0.002,0.6599999999989947,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.24,97.24,99.69,84.05,86.2225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,697,1,0.0014347202295552368,-0.006302736011477762,-63.027360114777615,20.0,711,1,0.0014064697609001407,-0.0062133741209564,-62.133741209564,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,0.0,-0.0084355,-84.35499999999999,20.0,True,False,False,NEGATIVE,SKIP,-0.0019340000000001006,-19.340000000001005
HISTORICAL:CYCLE-000008-20260731T031232000000:00000716,13B.1.0,13C.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,716,716,CYCLE-000008-20260731T031232000000,8,2026-07-31T03:12:32.000+00:00,2026-07-31T03:12:32.000+00:00,SPYx,SPYX,XsoCS1TfEyfFhfvj8EtZ528L3CaKBDBRqRapnBbDF2W,XsoCS1TfEyfFhfvj8EtZ528L3CaKBDBRqRapnBbDF2W,1DEX → BisonFi → Whirlpool,Raydium CLMM,1DEX → BisonFi → Whirlpool || Raydium CLMM,HISTORICAL_UNVALIDATED,False,1.0,1.000053,5.300000000008076e-05,0.002,0.5300000000008076,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.89,86.81,88.04,84.05,79.1303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,697,1,0.0014347202295552368,-0.006302736011477762,-63.027360114777615,20.0,712,1,0.0014044943820224719,-0.006207363764044945,-62.07363764044944,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,0.0,-0.007405400000000005,-74.05400000000006,20.0,True,False,False,NEGATIVE,SKIP,-0.0019469999999999193,-19.469999999999192
HISTORICAL:CYCLE-000008-20260731T031232000000:00000717,13B.1.0,13C.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,717,717,CYCLE-000008-20260731T031232000000,8,2026-07-31T03:12:32.000+00:00,2026-07-31T03:12:32.000+00:00,USDT,USDT,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,BisonFi → GoonFi V2,Riptide,BisonFi → GoonFi V2 || Riptide,HISTORICAL_UNVALIDATED,False,1.0,1.000045,4.500000000007276e-05,0.002,0.4500000000007276,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.75,100.0,97.85,84.05,86.6498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,697,1,0.0014347202295552368,-0.006302736011477762,-63.027360114777615,20.0,713,1,0.001402524544179523,-0.006201388499298738,-62.01388499298738,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,0.0,-0.006371049999999999,-63.71049999999999,20.0,True,False,False,NEGATIVE,SKIP,-0.0019549999999999273,-19.549999999999272
HISTORICAL:CYCLE-000008-20260731T031232000000:00000718,13B.1.0,13C.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,718,718,CYCLE-000008-20260731T031232000000,8,2026-07-31T03:12:32.000+00:00,2026-07-31T03:12:32.000+00:00,JupUSD,JUPUSD,JuprjznTrTSp2UFa3ZBUFgwdAmtZCq4MQCwysN55USD,JuprjznTrTSp2UFa3ZBUFgwdAmtZCq4MQCwysN55USD,HumidiFi → GoonFi V2 → AlphaQ,AlphaQ → HumidiFi → GoonFi V2,HumidiFi → GoonFi V2 → AlphaQ || AlphaQ → HumidiFi → GoonFi V2,HISTORICAL_UNVALIDATED,False,1.0,1.000045,4.500000000007276e-05,0.002,0.4500000000007276,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.06,95.71,69.94,60.12,73.8027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,697,1,0.0014347202295552368,-0.006302736011477762,-63.027360114777615,20.0,714,1,0.0014005602240896359,-0.006195441176470588,-61.95441176470589,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,0.0,-0.005328899999999996,-53.288999999999966,20.0,True,False,False,NEGATIVE,SKIP,-0.0019549999999999273,-19.549999999999272
HISTORICAL:CYCLE-000008-20260731T031232000000:00000719,13B.1.0,13C.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,719,719,CYCLE-000008-20260731T031232000000,8,2026-07-31T03:12:32.000+00:00,2026-07-31T03:12:32.000+00:00,NVDAx,NVDAX,Xsc9qvGR1efVDFGLrVsmkzv3qi45LTBjeUKSPmx9qEh,Xsc9qvGR1efVDFGLrVsmkzv3qi45LTBjeUKSPmx9qEh,Raydium CLMM,Whirlpool,Raydium CLMM || Whirlpool,HISTORICAL_UNVALIDATED,False,1.0,1.000044,4.399999999993298e-05,0.002,0.4399999999993298,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.99,85.28,92.33,77.91,79.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,697,1,0.0014347202295552368,-0.006302736011477762,-63.027360114777615,20.0,715,1,0.0013986013986013986,-0.00618951048951049,-61.89510489510489,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,0.0,-0.004195599999999992,-41.95599999999992,20.0,True,False,False,NEGATIVE,SKIP,-0.001956000000000067,-19.56000000000067
HISTORICAL:CYCLE-000008-20260731T031232000000:00000720,13B.1.0,13C.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,720,720,CYCLE-000008-20260731T031232000000,8,2026-07-31T03:12:32.000+00:00,2026-07-31T03:12:32.000+00:00,SOL,SOL,So11111111111111111111111111111111111111112,So11111111111111111111111111111111111111112,BisonFi,GoonFi V2 → Riptide,BisonFi || GoonFi V2 → Riptide,HISTORICAL_UNVALIDATED,False,1.0,1.000031,3.0999999999892225e-05,0.002,0.30999999999892225,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.33,99.39,100.0,84.05,87.0879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,697,1,0.0014347202295552368,-0.006302736011477762,-63.027360114777615,20.0,716,1,0.0013966480446927375,-0.006183597765363129,-61.83597765363129,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,0.0,-0.0030575999999999976,-30.575999999999976,20.0,True,False,False,NEGATIVE,SKIP,-0.001969000000000108,-19.690000000001078
HISTORICAL:CYCLE-000008-20260731T031232000000:00000721,13B.1.0,13C.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,721,721,CYCLE-000008-20260731T031232000000,8,2026-07-31T03:12:32.000+00:00,2026-07-31T03:12:32.000+00:00,USDG,USDG,2u1tszSeqZ3qBWF3uNGPFc8TzMk2tdiwknnRMWGWjGWH,2u1tszSeqZ3qBWF3uNGPFc8TzMk2tdiwknnRMWGWjGWH,Manifest,Riptide,Manifest || Riptide,HISTORICAL_UNVALIDATED,False,1.0,1.000012,1.1999999999900979e-05,0.002,0.11999999999900979,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.5,99.08,97.24,60.12,83.3702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,697,1,0.0014347202295552368,-0.006302736011477762,-63.027360114777615,20.0,717,1,0.001394700139470014,-0.006177719665271967,-61.77719665271967,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,0.0,-0.0018209000000000014,-18.20900000000001,20.0,True,False,False,NEGATIVE,SKIP,-0.001988000000000099,-19.88000000000099
HISTORICAL:CYCLE-000008-20260731T031232000000:00000722,13B.1.0,13C.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,722,722,CYCLE-000008-20260731T031232000000,8,2026-07-31T03:12:32.000+00:00,2026-07-31T03:12:32.000+00:00,USDe,USDE,DEkqHyPN7GMRJ5cArtQFAWefqbZb33Hyf6s5iCwjEonT,DEkqHyPN7GMRJ5cArtQFAWefqbZb33Hyf6s5iCwjEonT,1DEX → PancakeSwap → Aquifer,Manifest,1DEX → PancakeSwap → Aquifer || Manifest,HISTORICAL_UNVALIDATED,False,1.0,1.000012,1.1999999999900979e-05,0.002,0.11999999999900979,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.03,94.17,80.06,70.86,77.7403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,697,1,0.0014347202295552368,-0.006302736011477762,-63.027360114777615,20.0,718,1,0.001392757660167131,-0.006171884401114206,-61.71884401114207,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,0.0,-0.00184900000000001,-18.4900000000001,20.0,True,False,False,NEGATIVE,SKIP,-0.001988000000000099,-19.88000000000099
HISTORICAL:CYCLE-000008-20260731T031232000000:00000723,13B.1.0,13C.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,723,723,CYCLE-000008-20260731T031232000000,8,2026-07-31T03:12:32.000+00:00,2026-07-31T03:12:32.000+00:00,PYUSD,PYUSD,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,AlphaQ,Manifest,AlphaQ || Manifest,HISTORICAL_UNVALIDATED,False,1.0,0.999998,-1.999999999946489e-06,0.002,-0.01999999999946489,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.75,99.69,95.71,84.05,85.8833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,697,1,0.0014347202295552368,-0.006302736011477762,-63.027360114777615,20.0,719,1,0.0013908205841446453,-0.006166065368567456,-61.66065368567455,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,0.0,-0.0018724500000000127,-18.724500000000127,20.0,True,False,False,NEGATIVE,SKIP,-0.0020019999999999465,-20.019999999999467
HISTORICAL:CYCLE-000008-20260731T031232000000:00000724,13B.1.0,13C.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,724,724,CYCLE-000008-20260731T031232000000,8,2026-07-31T03:12:32.000+00:00,2026-07-31T03:12:32.000+00:00,JitoSOL,JITOSOL,J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,Quantum → Manifest,AlphaQ → GoonFi V2 → Byreal,Quantum → Manifest || AlphaQ → GoonFi V2 → Byreal,HISTORICAL_UNVALIDATED,False,1.0,0.999998,-1.999999999946489e-06,0.002,-0.01999999999946489,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.66,97.55,95.4,84.05,85.0574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,697,1,0.0014347202295552368,-0.006302736011477762,-63.027360114777615,20.0,720,1,0.001388888888888889,-0.006160281944444445,-61.60281944444445,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,0.0,-0.0018908500000000144,-18.908500000000142,20.0,True,False,False,NEGATIVE,SKIP,-0.0020019999999999465,-20.019999999999467
HISTORICAL:CYCLE-000008-20260731T031232000000:00000725,13B.1.0,13C.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,725,725,CYCLE-000008-20260731T031232000000,8,2026-07-31T03:12:32.000+00:00,2026-07-31T03:12:32.000+00:00,CASH,CASH,CASHx9KJUStyftLFWGvEVf59SGeG9sh5FfcnZMVPCASH,CASHx9KJUStyftLFWGvEVf59SGeG9sh5FfcnZMVPCASH,AlphaQ,Manifest,AlphaQ || Manifest,HISTORICAL_UNVALIDATED,False,1.0,0.999998,-1.999999999946489e-06,0.002,-0.01999999999946489,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.9,93.25,89.88,39.88,77.6417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,697,1,0.0014347202295552368,-0.006302736011477762,-63.027360114777615,20.0,721,1,0.0013869625520110957,-0.006154514563106796,-61.54514563106797,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,0.0,-0.0019075000000000157,-19.075000000000156,20.0,True,False,False,NEGATIVE,SKIP,-0.0020019999999999465,-20.019999999999467
HISTORICAL:CYCLE-000008-20260731T031232000000:00000726,13B.1.0,13C.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,726,726,CYCLE-000008-20260731T031232000000,8,2026-07-31T03:12:32.000+00:00,2026-07-31T03:12:32.000+00:00,USDS,USDS,USDSwr9ApdHk5bvJKMjzff41FfuX8bSxdKcR81vTwcA,USDSwr9ApdHk5bvJKMjzff41FfuX8bSxdKcR81vTwcA,AlphaQ,Raydium CLMM → Quantum,AlphaQ || Raydium CLMM → Quantum,HISTORICAL_UNVALIDATED,False,1.0,0.999998,-1.999999999946489e-06,0.002,-0.01999999999946489,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.39,88.65,86.81,51.84,76.3994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,697,1,0.0014347202295552368,-0.006302736011477762,-63.027360114777615,20.0,722,1,0.0013850415512465374,-0.006148763157894737,-61.487631578947365,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,0.0,-0.0019218000000000106,-19.218000000000107,20.0,True,False,False,NEGATIVE,SKIP,-0.0020019999999999465,-20.019999999999467
HISTORICAL:CYCLE-000008-20260731T031232000000:00000727,13B.1.0,13C.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,727,727,CYCLE-000008-20260731T031232000000,8,2026-07-31T03:12:32.000+00:00,2026-07-31T03:12:32.000+00:00,syrupUSDC,SYRUPUSDC,AvZZF1YaZDziPY2RCK4oJrRVrbN3mTD9NL24hPeaZeUj,AvZZF1YaZDziPY2RCK4oJrRVrbN3mTD9NL24hPeaZeUj,AlphaQ,Manifest,AlphaQ || Manifest,HISTORICAL_UNVALIDATED,False,1.0,0.99999,-9.99999999995449e-06,0.002,-0.0999999999995449,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.84,96.32,81.29,39.88,76.2339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,697,1,0.0014347202295552368,-0.006302736011477762,-63.027360114777615,20.0,723,1,0.0013831258644536654,-0.006143027662517289,-61.430276625172894,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,0.0,-0.0019327000000000077,-19.327000000000076,20.0,True,False,False,NEGATIVE,SKIP,-0.0020099999999999545,-20.099999999999547
HISTORICAL:CYCLE-000008-20260731T031232000000:00000728,13B.1.0,13C.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,728,728,CYCLE-000008-20260731T031232000000,8,2026-07-31T03:12:32.000+00:00,2026-07-31T03:12:32.000+00:00,PUMP,PUMP,pumpCmXqMfrsAkQ5r49WcJnRayYRqmXz6ae8H7H9Dfn,pumpCmXqMfrsAkQ5r49WcJnRayYRqmXz6ae8H7H9Dfn,SolFi V2,SolFi V2,SolFi V2 || SolFi V2,HISTORICAL_UNVALIDATED,False,1.0,0.999986,-1.399999999995849e-05,0.002,-0.1399999999995849,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.4,97.85,99.39,84.05,86.3544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,697,1,0.0014347202295552368,-0.006302736011477762,-63.027360114777615,20.0,724,1,0.0013812154696132596,-0.006137319060773481,-61.37319060773481,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,0.0,-0.0019424000000000034,-19.424000000000035,20.0,True,False,False,NEGATIVE,SKIP,-0.0020139999999999585,-20.139999999999585
HISTORICAL:CYCLE-000008-20260731T031232000000:00000729,13B.1.0,13C.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,729,729,CYCLE-000008-20260731T031232000000,8,2026-07-31T03:12:32.000+00:00,2026-07-31T03:12:32.000+00:00,mSOL,MSOL,mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,Raydium CLMM → Whirlpool → Manifest,Whirlpool → AlphaQ → Raydium CLMM,Raydium CLMM → Whirlpool → Manifest || Whirlpool → AlphaQ → Raydium CLMM,HISTORICAL_UNVALIDATED,False,1.0,0.999983,-1.7000000000044757e-05,0.002,-0.17000000000044757,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.98,86.5,73.62,84.05,75.2431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,697,1,0.0014347202295552368,-0.006302736011477762,-63.027360114777615,20.0,725,1,0.001379310344827586,-0.006131631724137931,-61.316317241379316,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,0.0,-0.0019517500000000004,-19.517500000000005,20.0,True,False,False,NEGATIVE,SKIP,-0.002017000000000045,-20.17000000000045
